category,name,rating,number_of_reviews,love,price,value_price,URL,ingredients,online_only,brand,main_accords,notes
Cologne,noir,4.5,62,2500,128.0,128.0,https://www.sephora.com/product/noir-P376714?icid2=products grid:p376714,Alcohol Denat.- Water- Fragrance- Linalool- Limonene- Citronellol- Cinnamyl Alcohol- Benzyl Benzoate- Hydroxycitronellal- Alpha-Isomethyl Ionone- Coumarin- Geraniol- Citral- Benzyl Alcohol- Farnesol- Eugenol ,0,Tom Ford,"[""powdery"", ""fresh spicy"", ""balsamic"", ""amber"", ""woody"", ""floral""]","{""middle"": [""Black Pepper"", ""Nutmeg"", ""Tuscan Iris"", ""Geranium"", ""Bulgarian Rose"", ""Clary Sage""], ""base"": [""Opoponax"", ""Amber"", ""Indonesian Patchouli Leaf"", ""Vetiver"", ""Civet"", ""Vanilla"", ""Styrax"", ""Leather"", ""Benzoin""], ""top"": [""Bergamot"", ""Verbena"", ""Caraway"", ""Pink Pepper"", ""Violet""]}"
Cologne,noir extreme,4.5,60,3800,180.0,180.0,https://www.sephora.com/product/noir-extreme-P395693?icid2=products grid:p395693,Alcohol Denat.- Water- Fragrance- Tocopherol- Benzyl Salicylate- Hydroxycitronellal- Butylphenyl Methylpropional- Alpha-Isomethyl Ionone- Coumarin- Limonene- Linalool- Eugenol- Farnesol- Cinnamal- Geraniol- Citronellol- Benzyl Benzoate- Cinnamyl Alcohol- Citral- Phenoxyethanol ,0,Tom Ford,"[""warm spicy"", ""woody"", ""vanilla"", ""balsamic"", ""powdery"", ""fresh spicy""]","{""middle"": [""Mastic or Lentisque"", ""Rose"", ""Jasmine"", ""Orange Blossom"", ""Kulfi""], ""base"": [""Woody Notes"", ""Amber"", ""Sandalwood"", ""Vanilla""], ""top"": [""Mandarin Orange"", ""Neroli"", ""Saffron"", ""Nutmeg"", ""Cardamom""]}"
Perfume,noir pour femme,4.5,187,9800,128.0,128.0,https://www.sephora.com/product/noir-pour-femme-P398848?icid2=products grid:p398848,Alcohol Denat.- Fragrance- Water- Tocopherol- Benzyl Salicylate- Hydroxycitronellal- Coumarin- Butylphenyl Methylpropional- Limonene- Linalool- Alpha-Isomethyl Ionone- Citronellol- Eugenol- Cinnamal- Geraniol- Farnesol- Cinnamyl Alcohol- Citral- Benzyl Benzoate- Benzyl Cinnamate- Benzyl Alcohol ,0,Tom Ford,"[""vanilla"", ""balsamic"", ""amber"", ""powdery"", ""woody""]","{""middle"": [""Rose"", ""Jasmine"", ""Orange Blossom"", ""Kulfi""], ""base"": [""Vanilla"", ""Amber"", ""Sandalwood"", ""Mastic or Lentisque""], ""top"": [""Bergamot"", ""Bitter Orange"", ""Mandarin Orange"", ""Ginger""]}"
Perfume,black orchid,4.5,1000,32100,128.0,128.0,https://www.sephora.com/product/black-orchid-P183301?icid2=products grid:p183301,Alcohol Denat.- Water- Fragrance- Benzyl Salicylate- Linalool- Hydroxycitronellal- Benzyl Benzoate- Geraniol- Limonene- Coumarin- Cinnamyl Alcohol- Citronellol- Eugenol- Isoeugenol- Benzyl Alcohol- Citral- Farnesol- Cinnamal- Methyl 2-Octynoate- Benzyl Cinnamate ,0,Tom Ford,"[""warm spicy"", ""sweet"", ""earthy"", ""balsamic"", ""cacao""]","{""middle"": [""Spices"", ""Fruity Notes"", ""Lotus"", ""Orchid"", ""Gardenia"", ""Jasmine"", ""Ylang-Ylang""], ""base"": [""Vetiver"", ""Sandalwood"", ""Patchouli"", ""Amber"", ""Incense"", ""Vanille"", ""Mexican chocolate"", ""White Musk""], ""top"": [""Jasmine"", ""Gardenia"", ""Ylang-Ylang"", ""Bergamot"", ""Amalfi Lemon"", ""Mandarin Orange"", ""Black Currant"", ""tuber""]}"
Perfume,black orchid eau de toilette,4.0,53,3000,110.0,110.0,https://www.sephora.com/product/black-orchid-eau-de-toilette-P402546?icid2=products grid:p402546,Alcohol Denat.- Water- Fragrance- Tocopherol- Linalool- Cinnamyl Alcohol- Limonene- Citronellol- Coumarin- Geraniol- Eugenol- Farnesol- Benzyl Benzoate- Hydroxycitronellal- Benzyl Salicylate- Citral- Benzyl Cinnamate- Isoeugenol- Cinnamal- Benzyl Alcohol ,0,Tom Ford,"[""woody"", ""balsamic"", ""earthy"", ""sweet"", ""floral"", ""fruity""]","{""middle"": [""Black Orchid"", ""Tuberose"", ""Fruity Notes""], ""base"": [""Lotus"", ""Patchouli"", ""Vetiver"", ""Sandalwood"", ""Vanilla"", ""Incense""], ""top"": [""Bergamot"", ""Black Currant"", ""Ylang-Ylang"", ""tuber""]}"
Perfume,velvet orchid,4.5,271,13200,128.0,128.0,https://www.sephora.com/product/velvet-orchid-P387250?icid2=products grid:p387250,Alcohol Denat.- Water- Fragrance- Benzyl Salicylate- Linalool- Hexyl Cinnamal- Alpha-Isomethyl Ionone- Hydroxycitronellal- Benzyl Benzoate- Geraniol- Limonene- Coumarin- Cinnamyl Alcohol- Citronellol- Eugenol- Isoeugenol- Benzyl Alcohol- Citral- Amyl Cinnamal- Farnesol- Cinnamal- Amylcinnamyl Alcohol- Butylphenyl Methylpropional- Anise Alcohol- Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde- Methyl 2-Octynoate- Evernia Prunastri (Oakmoss) Extract- Evernia Furfuracea (Treemoss) Extract- Benzyl Cinnamate ,0,Tom Ford,"[""floral"", ""sweet"", ""balsamic"", ""powdery"", ""honey"", ""vanilla""]","{""middle"": [""Jasmine"", ""Rose Oil"", ""Black Orchid"", ""Orchid"", ""Orange Blossom"", ""Magnolia"", ""Hyacinth"", ""Narcissus"", ""Heliotrope""], ""base"": [""Peru Balsam"", ""Labdanum"", ""Sandalwood"", ""Myrrh"", ""Suede"", ""Vanilla""], ""top"": [""Bergamot"", ""Mandarin Orange"", ""Rum"", ""Honey""]}"
Perfume,champaca absolute,5.0,18,2400,240.0,240.0,https://www.sephora.com/product/champaca-absolute-P393139?icid2=products grid:p393139,Alcohol Denat.- Fragrance- Water- Butylphenyl Methylpropional- Linalool- Citronellol- Limonene- Eugenol- Geraniol- Benzyl Benzoate- Citral ,0,Tom Ford,"[""sweet"", ""yellow floral"", ""woody"", ""powdery"", ""floral""]","{""middle"": [""Champaca"", ""Orchid"", ""Violet"", ""Jasmine""], ""base"": [""Vanilla"", ""Amber"", ""Sandalwood"", ""Marron glace""], ""top"": [""Cognac"", ""Bergamot"", ""Dyer\u2019s Greenweed""]}"
Perfume,jasmin rouge,4.5,32,5700,240.0,240.0,https://www.sephora.com/product/jasmin-rouge-P393141?icid2=products grid:p393141,Alcohol Denat.- Water- Fragrance- Linalool- Benzyl Salicylate- Hydroxycitronellal- Limonene- Benzyl Cinnamate- Benzyl Benzoate- Geraniol- Eugenol- Hexyl Cinnamal- Cinnamyl Alcohol- Citronellol- Isoeugenol- Farnesol- Benzyl Alcohol- Cinnamal- Coumarin ,0,Tom Ford,"[""white floral"", ""yellow floral"", ""fresh spicy"", ""citrus"", ""woody""]","{""middle"": [""Jasmine"", ""Neroli"", ""Ylang-Ylang"", ""Broom"", ""Clary Sage""], ""base"": [""French labdanum"", ""Amber"", ""Vanille"", ""Leather"", ""Woodsy Notes""], ""top"": [""Ginger"", ""Cardamom"", ""Cinnamon"", ""Bergamot"", ""Mandarin Orange"", ""Pepper""]}"
Perfume,noir de noir,4.5,29,4400,240.0,240.0,https://www.sephora.com/product/noir-de-noir-P393163?icid2=products grid:p393163,Alcohol Denat.- Water- Fragrance- Linalool- Benzyl Benzoate- Geraniol- Limonene- Cinnamyl Alcohol- Citronellol- Eugenol- Benzyl Alcohol- Citral- Farnesol ,0,Tom Ford,"[""earthy"", ""rose"", ""warm spicy"", ""patchouli"", ""vanilla""]","[""Saffron"", ""Rose"", ""Vanilla"", ""Patchouli"", ""Agarwood (Oud)"", ""Oakmoss"", ""tuber""]"
Perfume,oud fleur,5.0,7,1400,240.0,240.0,https://www.sephora.com/product/oud-fleur-P393169?skuId=1565969&icid2=products grid:p393169,Alcohol Denat.- Water- Fragrance- Citronellol- Eugenol- Linalool- Benzyl Salicylate- Hydroxycitronellal- Geraniol- Cinnamyl Alcohol- Limonene- Coumarin- Alpha-Isomethyl Ionone- Benzyl Benzoate- Farnesol- Benzyl Alcohol- Benzyl Cinnamate- Citral- Isoeugenol- Cinnamal ,0,Tom Ford,"[""balsamic"", ""oud"", ""rose"", ""patchouli"", ""woody"", ""warm spicy""]","[""Rose"", ""Patchouli"", ""Agarwood (Oud)"", ""Sandalwood"", ""resins""]"
Perfume,patchouli absolu,4.0,9,1200,240.0,240.0,https://www.sephora.com/product/patchouli-absolu-P393630?skuId=1658970&icid2=products grid:p393630,Alcohol Denat.- Fragrance- Water- Ethylhexyl Methoxycinnamate- Butyl Methoxydibenzoylmethane- Ethylhexyl Salicylate- Bht- Butylphenyl Methylpropional- Coumarin- Eugenol- Alpha-Isomethyl Ionone- Evernia Prunastri (Oakmoss) Extract- Limonene- Linalool ,0,Tom Ford,"[""patchouli"", ""warm spicy"", ""earthy"", ""balsamic"", ""woody""]","[""Patchouli""]"
Perfume,santal blush,4.5,34,5600,240.0,240.0,https://www.sephora.com/product/santal-blush-P393159?icid2=products grid:p393159,Alcohol Denat.- Water- Fragrance- Alpha-Isomethyl Ionone- Butyl Methoxydibenzoylmethane- Ethylhexyl Methoxycinnamate- Ethylhexyl Salicylate- Farnesol- Benzyl Salicylate- Hexyl Cinnamal- Benzyl Benzoate- Eugenol- Cinnamyl Alcohol- Benzyl Cinnamate- Isoeugenol- Linalool- Cinnamal- Benzyl Alcohol- Limonene- Citronellol- Red 4 (Ci 14700)- Yellow 5 (Ci 19140)- Ext. Violet 2 (Ci 60730) ,0,Tom Ford,"[""woody"", ""warm spicy"", ""balsamic"", ""powdery"", ""musky""]","{""middle"": [""Jasmine"", ""Ylang-Ylang"", ""Rose""], ""base"": [""Musk"", ""Sandalwood"", ""Virginia Cedar"", ""Benzoin"", ""Agarwood (Oud)""], ""top"": [""Cinnamon"", ""Caraway"", ""Spices"", ""Carrot Seeds"", ""Fenugreek""]}"
Perfume,soleil blanc,4.0,161,15600,240.0,240.0,https://www.sephora.com/product/soleil-blanc-P406526?icid2=products grid:p406526,Alcohol Denat.- Fragrance- Water- Limonene- Tocopherol- Linalool- Benzyl Salicylate- Alpha-Isomethyl Ionone- Hexyl Cinnamal- Farnesol- Citral- Cinnamyl Alcohol- Coumarin- Benzyl Benzoate- Geraniol- Eugenol- Citronellol- Benzyl Alcohol- Isoeugenol ,0,Tom Ford,"[""sweet"", ""coconut"", ""yellow floral"", ""white floral"", ""amber""]","{""middle"": [""Jasmine"", ""Tuberose"", ""Ylang-Ylang""], ""base"": [""Amber"", ""Tonka Bean"", ""Benzoin"", ""Coconut""], ""top"": [""Bergamot"", ""Cardamom"", ""Pink Pepper"", ""Pistachio""]}"
Perfume,tobacco oud,4.5,8,1700,240.0,240.0,https://www.sephora.com/product/tobacco-oud-P393165?skuId=1565985&icid2=products grid:p393165,Alcohol Denat.- Water- Fragrance- Linalool- Limonene- Farnesol- Geraniol- Eugenol- Benzyl Benzoate- Benzoic Acid ,0,Tom Ford,"[""tobacco"", ""warm spicy"", ""whiskey"", ""oud"", ""sweet""]","[""Agarwood (Oud)"", ""Tobacco"", ""Sandalwood"", ""Patchouli"", ""Spicy Notes"", ""Whiskey""]"
Perfume,tuscan leather,4.0,30,4000,240.0,240.0,https://www.sephora.com/product/tuscan-leather-P393153?icid2=products grid:p393153,Alcohol Denat.- Fragrance- Water- Butylphenyl Methylpropional- Linalool- Limonene- Methyl 2-Octynoate- Bht ,0,Tom Ford,"[""leather"", ""animalic"", ""sweet"", ""smoky"", ""fruity"", ""woody""]","{""middle"": [""Olibanum"", ""Jasmine""], ""base"": [""Leather"", ""Suede"", ""Amber"", ""Woody Notes""], ""top"": [""Saffron"", ""Raspberry"", ""Thyme""]}"
Perfume,venetian bergamot,4.5,19,2200,240.0,240.0,https://www.sephora.com/product/venetian-bergamot-P400933?icid2=products grid:p400933,Alcohol Denat.- Fragrance- Water- Limonene- Tocopherol- Linalool- Benzyl Salicylate- Alpha-Isomethyl Ionone- Hexyl Cinnamal- Farnesol- Citral- Cinnamyl Alcohol- Benzyl Benzoate- Coumarin- Geraniol- Eugenol- Citronellol- Benzyl Alcohol- Isoeugenol ,1,Tom Ford,"[""woody"", ""fresh spicy"", ""citrus"", ""white floral"", ""yellow floral"", ""balsamic""]","{""middle"": [""Ylang-Ylang"", ""Gardenia"", ""Cedar"", ""Pepperwood or Hercules Club"", ""Magnolia""], ""base"": [""Sandalwood"", ""Tonka Bean"", ""Amber"", ""Cashmeran""], ""top"": [""Bergamot"", ""Black Pepper"", ""Pink Pepper"", ""Ginger""]}"
Perfume,vert de fleur,5.0,6,618,235.0,235.0,https://www.sephora.com/product/vert-de-fleur-P416741?icid2=products grid:p416741,Alcohol Denat.- Fragrance- Water- Alpha-Isomethyl Ionone- Eugenol- Hydroxycitronellal- Benzyl Salicylate- Limonene- Citronellol- Geraniol- Linalool- Hexyl Cinnamal- Benzyl Benzoate- Farnesol- Isoeugenol- Benzyl Alcohol- Citral- Bht- Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate ,0,Tom Ford,"[""green"", ""floral"", ""aromatic"", ""woody"", ""earthy""]","[""Floral Notes"", ""Galbanum"", ""Vetiver""]"
Perfume,fleur de portofino,4.0,26,2700,240.0,240.0,https://www.sephora.com/product/fleur-de-portofino-P399510?icid2=products grid:p399510,Alcohol Denat.- Water- Fragrance- Limonene- Benzyl Salicylate- Linalool- Hydroxycitronellal- Geraniol- Citronellol- Butylphenyl Methylpropional- Citral- Eugenol- Tocopherol- Ethyl Benzoate- Benzyl Benzoate- Isoeugenol- Benzyl Alcohol ,0,Tom Ford,"[""white floral"", ""citrus"", ""floral"", ""sweet"", ""honey""]","{""middle"": [""Osmanthus"", ""Black locust"", ""Magnolia"", ""Orange Blossom"", ""Moroccan Rose"", ""Jasmine""], ""base"": [""Black locust  Honey"", ""Labdanum"", ""Vanilla"", ""Tolu Balsam"", ""Civet"", ""Ambrette (Musk Mallow)""], ""top"": [""Bergamot"", ""Sicilian Lemon"", ""Tangerine"", ""Orange Leaf"", ""Violet Leaf"", ""Syringa""]}"
Perfume,mandarino di amalfi,4.0,34,5300,240.0,240.0,https://www.sephora.com/product/mandarino-di-amalfi-P392229?icid2=products grid:p392229,Alcohol Denat.- Water- Fragrance- Limonene- Linalool- Benzyl Salicylate- Butylphenyl Methylpropional- Hydroxycitronellal- Citral- Citronellol- Geraniol- Benzyl Alcohol- Eugenol- Alpha-Isomethyl Ionone- Benzyl Benzoate- Farnesol- Isoeugenol ,0,Tom Ford,"[""citrus"", ""aromatic"", ""green"", ""fresh spicy"", ""white floral""]","{""middle"": [""Black Pepper"", ""Coriander"", ""Orange Blossom"", ""Clary Sage"", ""Shiso"", ""Jasmine""], ""base"": [""Vetiver"", ""Amber"", ""Labdanum"", ""Musk"", ""Civet""], ""top"": [""Tarragon"", ""Mint"", ""Black Currant"", ""Grapefruit"", ""Lemon"", ""Basil""]}"
Perfume,neroli portofino,3.5,223,11400,240.0,240.0,https://www.sephora.com/product/neroli-portofino-P378133?icid2=products grid:p378133,Alcohol Denat.- Water- Fragrance- Limonene- Linalool- Hydroxycitronellal- Geraniol- Citronellol- Citral- Farnesol ,0,Tom Ford,"[""citrus"", ""white floral"", ""fresh spicy"", ""aromatic"", ""sweet"", ""amber""]","{""middle"": [""African Orange flower"", ""Jasmine"", ""Neroli"", ""Pitosporum""], ""base"": [""Amber"", ""Ambrette (Musk Mallow)"", ""Angelica""], ""top"": [""Bergamot"", ""Mandarin Orange"", ""Lemon"", ""Lavender"", ""Myrtle"", ""Rosemary"", ""Bitter Orange""]}"
Perfume,neroli portofino acqua,3.5,81,3500,128.0,128.0,https://www.sephora.com/product/neroli-portofino-acqua-P406909?icid2=products grid:p406909,Alcohol Denat.- Water- Fragrance- Limonene- Linalool- Hydroxycitronellal- Citral- Geraniol- Farnesol- Citronellol ,0,Tom Ford,"[""citrus"", ""white floral"", ""narcotic"", ""fresh"", ""green"", ""fresh spicy""]","{""middle"": [""Neroli"", ""Orange Blossom""], ""base"": [""Amberwood"", ""White Musk""], ""top"": [""Bergamot"", ""Lemon"", ""Petitgrain""]}"
Perfume,tory burch,4.0,442,22100,100.0,100.0,https://www.sephora.com/product/tory-burch-P384967?skuId=1574755&icid2=products grid:p384967,unknown,0,Tory Burch,"[""citrus"", ""fresh"", ""floral"", ""woody"", ""white floral""]","{""middle"": [""Peony"", ""Tuberose"", ""Mimosa"", ""Jasmine"", ""Carrot Seeds"", ""Alyssum""], ""base"": [""Vetiver"", ""Sandalwood"", ""White Musk"", ""Cedar""], ""top"": [""Grapefruit"", ""Pink Pepper"", ""Cassis"", ""Mandarin Orange"", ""Neroli""]}"
Perfume,rush,4.5,359,8200,82.0,82.0,https://www.sephora.com/product/rush-P4965?icid2=products grid:p4965,Alcohol Denat.- Water- Fragrance- Ethylhexyl Methoxycinnamate- Diethylamino Hydroxybenzoyl Hexyl Benzoate- Bht- Limonene- Linalool- Alpha-Isomethyl Ionone- Hydroxycitronellal- Benzyl Salicylate- Citral- Geraniol- Ci 60730 (Ext. Violet 2)- Ci 14700 (Red 4)- Ci 19140 (Yellow 5)- Ci 42090 (Blue 1)- Ci 17200 (Red 33).,0,Victoria s Secret,"[""amber"", ""animalic"", ""white floral"", ""balsamic"", ""powdery""]","{""middle"": [""White Flowers""], ""base"": [""Amber""], ""top"": null}"
Perfume,tilly,4.0,5,721,65.0,65.0,https://www.sephora.com/product/tilly-P431442?icid2=products grid:p431442,"Organic Cane Sugar Alcohol- Fragrance- Distilled water- Citronellol- Geraniol- Hydroxycitronellal- Limonene d- Linalool.
Clean at Sephora products are formulated without:
Sulfates—SLS + SLES- Parabens- Formaldehydes- Formaldehyde-releasing agents- Phthalates- Mineral Oil- Retinyl Palmitate- Oxybenzone- Coal Tar- Hydroquinone- Triclosan- Triclocarban- Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate- ethyl methacrylate- methyl methacrylate- butyl methacrylate- hydroxypropyl methacrylate- tetrahydrofurfuryl methacrylate- trimethylolpropane trimethacrylate - aluminum salts)- Animal Oils/Musks/Fats- Benzophenone + Related Compounds- Butoxyethanol- Carbon Black- Lead/Lead Acetate- Methyl Cellosolve + Methoxyethanol- Methylchloroisothiazolinone & Methylisothiazolinone- Mercury + Mercury Compounds (Thimerisol)- Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off )- Resorcinol- Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.)- Toluene- Butylated hydroxyanisole (BHA)- Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula- Ethanolamines DEA/TEA/MEA/ETA- Nanoparticles as defined by the European Commission- Petrolatum and Parrafin that is not USP grade- Phenoxyethanol that is 1% or more of total formulation- Polyacrylamide & Acrylamide- The following types of Styrene (Bromostyrene- Deastyrene/acrylates/dvbcopolymer- sodium styrene/divinylbenzene copolymer - styrene oxide- styrene)- 1-4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off- wiped off or removed- 3ppm or < for products that are meant to remain on the skin).",0,Rosie Jane,"[""white floral"", ""sweet"", ""citrus"", ""fruity"", ""tropical""]","[""Grapefruit"", ""Pineapple"", ""Gardenia""]"
Perfume,white patchouli,4.0,200,4900,128.0,128.0,https://www.sephora.com/product/white-patchouli-P225001?icid2=products grid:p225001,Alcohol Denat.- Water- Fragrance- Benzyl Salicylate- Linalool- Hexyl Cinnamal- Hydroxycitronellal- Benzyl Benzoate- Geraniol- Limonene- Coumarin- Citronellol- Eugenol- Isoeugenol- Citral- Butylphenyl Methylpropional- Benzyl Cinnamate ,0,Tom Ford,"[""patchouli"", ""white floral"", ""balsamic"", ""warm spicy"", ""floral"", ""rose""]","{""middle"": [""Rose"", ""Jasmine"", ""Ambrette (Musk Mallow)""], ""base"": [""Patchouli"", ""Incense"", ""Woody Notes""], ""top"": [""Bergamot"", ""Peony"", ""Coriander"", ""White Flowers""]}"
Perfume,tobacco vanille,4.5,132,18000,240.0,240.0,https://www.sephora.com/product/tobacco-vanille-P393151?icid2=products grid:p393151,Alcohol Denat.- Fragrance- Water- Linalool- Benzyl Benzoate- Geraniol- Limonene- Coumarin- Citronellol- Eugenol- Isoeugenol- Benzyl Alcohol- Citral- Cinnamal ,0,Tom Ford,"[""sweet"", ""tobacco"", ""vanilla"", ""warm spicy"", ""fruity""]","{""middle"": [""Tonka Bean"", ""Tobacco blossom"", ""Vanilla"", ""Cacao""], ""base"": [""Dried Fruits"", ""Woody Notes""], ""top"": [""Tobacco Leaf"", ""Spicy Notes""]}"
Perfume,costa azzurra,4.0,23,3300,240.0,240.0,https://www.sephora.com/product/costa-azzurra-P392227?icid2=products grid:p392227,Alcohol Denat.- Fragrance- Water- Limonene- Linalool- Cinnamyl Alcohol- Citral- Alpha-Isomethyl Ionone- Geraniol- Eugenol- Citronellol- Coumarin- Farnesol- Benzyl Benzoate- Isoeugenol- Benzyl Salicylate ,0,Tom Ford,"[""aromatic"", ""woody"", ""citrus"", ""fresh spicy"", ""marine""]","{""middle"": [""Juniper"", ""Myrtle"", ""Lavender"", ""Lemon"", ""Yellow Mandarin"", ""Artemisia""], ""base"": [""Mastic or Lentisque"", ""Olibanum"", ""Incense"", ""Vanilla"", ""Vetiver"", ""Oak""], ""top"": [""Seaweed"", ""Driftwood"", ""Agarwood (Oud)"", ""Ambrette (Musk Mallow)"", ""Celery Seeds"", ""Cardamom""]}"
Perfume,stella,4.5,420,10300,76.0,76.0,https://www.sephora.com/product/stella-P38220?icid2=products grid:p38220,Alcohol Denat.- Fragrance- Water- Covabsorb (Ethylhexyl Methoxycinnamate- Butyl Methoxy- dibenzoylmethane- Ethylhexyl Salicylate- Red 4 (CI 14700)- Yellow 5 (CI 19140)- Ext. Violet 2 (CI 60730).,0,Winx Fairy Couture,"[""fruity"", ""green"", ""woody"", ""sweet"", ""fresh""]","{""middle"": [""Freesia"", ""Jasmine"", ""Apple"", ""Raspberry"", ""Rose""], ""base"": [""Moss"", ""Musk"", ""Sandalwood"", ""Raspberry""], ""top"": [""Green Accord"", ""Dewberry"", ""Cassis"", ""Grapefruit""]}"
Cologne,man,4.5,69,3100,92.0,92.0,https://www.sephora.com/product/man-P393754?icid2=products grid:p393754,Alcohol Denat. (Sd Alcohol 39-C)- Fragrance- Water- Limonene- Ethylhexyl Methoxycinnamate- Linalool- Citronellol- Ethylhexyl Salicylate- Coumarin- Butyl Methoxydibenzoylmethane- Butylphenyl Methylpropional- Bht- Citral- Geraniol. ,0,Adnan B,"[""woody"", ""musky"", ""amber"", ""balsamic"", ""sweet""]","{""middle"": [""Sandalwood"", ""Amber"", ""Cashmere Wood""], ""base"": [""Musk"", ""Honey"", ""Tonka Bean""], ""top"": [""Bergamot"", ""Pear"", ""Lotus""]}"
